Wavelenth,Absorbance,Wavelength,Absorbance,Wavelength,Absorbance
[nm],[-],[nm],[-],[nm],[-]
Before Overcoating,Before Overcoating,After Overcoating,After Overcoating,5x Purification,5x Purification
978.7841,0.1728,978.7841,0.2222,978.7841,0.0786
978.9507,0.1766,978.9507,0.2349,978.9507,0.0854
979.1172,0.1752,979.1172,0.2273,979.1172,0.0808
979.2838,0.1755,979.2838,0.2281,979.2838,0.0757
979.4503,0.1805,979.4503,0.2268,979.4503,0.088
979.6169,0.173,979.6169,0.2263,979.6169,0.0759
979.7834,0.1753,979.7834,0.2227,979.7834,0.0775
979.9499,0.1692,979.9499,0.2261,979.9499,0.0797
980.1163,0.1743,980.1163,0.2249,980.1163,0.0812
980.2828,0.1776,980.2828,0.2223,980.2828,0.0785
980.4492,0.1742,980.4492,0.2201,980.4492,0.0762
980.6156,0.1684,980.6156,0.2304,980.6156,0.073
980.782,0.1746,980.782,0.2215,980.782,0.0726
980.9484,0.1769,980.9484,0.2277,980.9484,0.0813
981.1148,0.1771,981.1148,0.2245,981.1148,0.0804
981.2811,0.1795,981.2811,0.2274,981.2811,0.0833
981.4474,0.1755,981.4474,0.229,981.4474,0.0766
981.6137,0.1741,981.6137,0.225,981.6137,0.0797
981.78,0.1718,981.78,0.2239,981.78,0.0788
981.9463,0.1777,981.9463,0.2229,981.9463,0.0806
982.1125,0.1724,982.1125,0.2194,982.1125,0.0792
982.2788,0.1789,982.2788,0.2178,982.2788,0.0805
982.445,0.1682,982.445,0.2257,982.445,0.0751
982.6112,0.1781,982.6112,0.2161,982.6112,0.0849
982.7774,0.171,982.7774,0.2286,982.7774,0.0778
982.9435,0.1738,982.9435,0.2317,982.9435,0.0788
983.1097,0.1686,983.1097,0.2231,983.1097,0.0769
983.2758,0.1741,983.2758,0.2277,983.2758,0.0736
983.4419,0.1738,983.4419,0.2234,983.4419,0.079
983.608,0.184,983.608,0.222,983.608,0.0762
983.774,0.1734,983.774,0.2305,983.774,0.0786
983.9401,0.175,983.9401,0.2228,983.9401,0.0751
984.1061,0.176,984.1061,0.2279,984.1061,0.0758
984.2721,0.1768,984.2721,0.2218,984.2721,0.0841
984.4381,0.1711,984.4381,0.2308,984.4381,0.077
984.6041,0.1634,984.6041,0.226,984.6041,0.0843
984.7701,0.1654,984.7701,0.2281,984.7701,0.0825
984.936,0.1814,984.936,0.2211,984.936,0.0755
985.1019,0.1631,985.1019,0.2172,985.1019,0.0789
985.2678,0.1863,985.2678,0.2285,985.2678,0.0764
985.4337,0.1776,985.4337,0.226,985.4337,0.0723
985.5996,0.1727,985.5996,0.2263,985.5996,0.0768
985.7654,0.1805,985.7654,0.2204,985.7654,0.0819
985.9313,0.1819,985.9313,0.2206,985.9313,0.0798
986.0971,0.1774,986.0971,0.2237,986.0971,0.0855
986.2629,0.1673,986.2629,0.2235,986.2629,0.0791
986.4286,0.181,986.4286,0.2197,986.4286,0.0877
986.5944,0.1665,986.5944,0.2299,986.5944,0.0824
986.7601,0.1794,986.7601,0.2166,986.7601,0.0792
986.9259,0.165,986.9259,0.2236,986.9259,0.0807
987.0916,0.1774,987.0916,0.2186,987.0916,0.0802
987.2572,0.1677,987.2572,0.2155,987.2572,0.0769
987.4229,0.1755,987.4229,0.2259,987.4229,0.0799
987.5886,0.1696,987.5886,0.2202,987.5886,0.0758
987.7542,0.1777,987.7542,0.2293,987.7542,0.0756
987.9198,0.1733,987.9198,0.2277,987.9198,0.0799
988.0854,0.1744,988.0854,0.2222,988.0854,0.0804
988.251,0.1639,988.251,0.2179,988.251,0.0802
988.4165,0.1684,988.4165,0.2173,988.4165,0.078
988.5821,0.1632,988.5821,0.2131,988.5821,0.0695
988.7476,0.166,988.7476,0.2164,988.7476,0.072
988.9131,0.1728,988.9131,0.2154,988.9131,0.0788
989.0786,0.1713,989.0786,0.2289,989.0786,0.0772
989.244,0.183,989.244,0.2277,989.244,0.0731
989.4095,0.1741,989.4095,0.2137,989.4095,0.0808
989.5749,0.1733,989.5749,0.2181,989.5749,0.0775
989.7403,0.1864,989.7403,0.2197,989.7403,0.0724
989.9057,0.1742,989.9057,0.2377,989.9057,0.0806
990.0711,0.1665,990.0711,0.2212,990.0711,0.073
990.2364,0.1688,990.2364,0.2248,990.2364,0.0712
990.4018,0.1773,990.4018,0.212,990.4018,0.0769
990.5671,0.1732,990.5671,0.2252,990.5671,0.0799
990.7324,0.176,990.7324,0.2284,990.7324,0.0732
990.8977,0.1727,990.8977,0.2324,990.8977,0.0834
991.0629,0.1754,991.0629,0.2282,991.0629,0.0867
991.2282,0.1612,991.2282,0.2194,991.2282,0.0731
991.3934,0.1657,991.3934,0.2244,991.3934,0.0824
991.5586,0.1816,991.5586,0.2178,991.5586,0.0794
991.7238,0.1784,991.7238,0.2253,991.7238,0.0749
991.8889,0.1803,991.8889,0.2272,991.8889,0.0833
992.0541,0.172,992.0541,0.2323,992.0541,0.0829
992.2192,0.17,992.2192,0.2204,992.2192,0.077
992.3843,0.17,992.3843,0.2238,992.3843,0.0778
992.5494,0.1712,992.5494,0.2273,992.5494,0.0726
992.7145,0.1678,992.7145,0.2296,992.7145,0.0735
992.8796,0.1716,992.8796,0.2162,992.8796,0.0797
993.0446,0.1801,993.0446,0.2177,993.0446,0.0763
993.2096,0.1815,993.2096,0.2211,993.2096,0.0733
993.3746,0.1752,993.3746,0.2237,993.3746,0.0746
993.5396,0.1781,993.5396,0.227,993.5396,0.0744
993.7046,0.1779,993.7046,0.2164,993.7046,0.0846
993.8695,0.176,993.8695,0.2107,993.8695,0.0743
994.0345,0.1854,994.0345,0.216,994.0345,0.0859
994.1994,0.1651,994.1994,0.2126,994.1994,0.083
994.3643,0.1742,994.3643,0.2263,994.3643,0.0846
994.5292,0.1731,994.5292,0.215,994.5292,0.083
994.694,0.1793,994.694,0.2317,994.694,0.0845
994.8589,0.1688,994.8589,0.2147,994.8589,0.0738
995.0237,0.2499,995.0237,0.2203,995.0237,0.074
995.1885,0.1779,995.1885,0.2183,995.1885,0.0805
995.3533,0.1701,995.3533,0.2239,995.3533,0.0728
995.518,0.1761,995.518,0.22,995.518,0.0795
995.6828,0.1726,995.6828,0.2232,995.6828,0.0807
995.8475,0.1748,995.8475,0.217,995.8475,0.0791
996.0122,0.1771,996.0122,0.2217,996.0122,0.0627
996.1769,0.1791,996.1769,0.2203,996.1769,0.0788
996.3416,0.167,996.3416,0.2243,996.3416,0.0703
996.5062,0.1721,996.5062,0.2238,996.5062,0.0904
996.6709,0.1845,996.6709,0.2237,996.6709,0.0766
996.8355,0.1883,996.8355,0.2184,996.8355,0.077
997.0001,0.1793,997.0001,0.2237,997.0001,0.0741
997.1646,0.1715,997.1646,0.2199,997.1646,0.0817
997.3292,0.1763,997.3292,0.2135,997.3292,0.068
997.4938,0.179,997.4938,0.2198,997.4938,0.0794
997.6583,0.1736,997.6583,0.2237,997.6583,0.0756
997.8228,0.1802,997.8228,0.2227,997.8228,0.0696
997.9873,0.1761,997.9873,0.2151,997.9873,0.0743
998.1517,0.1701,998.1517,0.215,998.1517,0.0705
998.3162,0.1824,998.3162,0.2326,998.3162,0.0792
998.4806,0.157,998.4806,0.2171,998.4806,0.0754
998.645,0.1749,998.645,0.2195,998.645,0.0757
998.8094,0.1791,998.8094,0.2241,998.8094,0.0727
998.9738,0.1743,998.9738,0.2213,998.9738,0.0815
999.1382,0.1834,999.1382,0.2177,999.1382,0.0733
999.3025,0.1713,999.3025,0.2178,999.3025,0.0776
999.4668,0.1828,999.4668,0.2217,999.4668,0.082
999.6311,0.1647,999.6311,0.214,999.6311,0.069
999.7954,0.1846,999.7954,0.2165,999.7954,0.0798
999.9597,0.1705,999.9597,0.2315,999.9597,0.0843
1000.1239,0.1829,1000.1239,0.2227,1000.1239,0.081
1000.2882,0.1693,1000.2882,0.2257,1000.2882,0.0773
1000.4524,0.1643,1000.4524,0.2282,1000.4524,0.0815
1000.6166,0.1811,1000.6166,0.2192,1000.6166,0.0725
1000.7807,0.1719,1000.7807,0.2335,1000.7807,0.0738
1000.9449,0.1741,1000.9449,0.2199,1000.9449,0.0834
1001.109,0.1807,1001.109,0.2074,1001.109,0.078
1001.2731,0.1738,1001.2731,0.2252,1001.2731,0.0838
1001.4372,0.1651,1001.4372,0.2235,1001.4372,0.0684
1001.6013,0.1654,1001.6013,0.2279,1001.6013,0.0791
1001.7654,0.1816,1001.7654,0.2172,1001.7654,0.0684
1001.9294,0.1759,1001.9294,0.2235,1001.9294,0.0795
1002.0934,0.191,1002.0934,0.2205,1002.0934,0.072
1002.2574,0.1694,1002.2574,0.2246,1002.2574,0.0639
1002.4214,0.1787,1002.4214,0.2283,1002.4214,0.0751
1002.5854,0.1864,1002.5854,0.2199,1002.5854,0.0728
1002.7494,0.1691,1002.7494,0.2207,1002.7494,0.0768
1002.9133,0.1671,1002.9133,0.2297,1002.9133,0.0727
1003.0772,0.1701,1003.0772,0.224,1003.0772,0.075
1003.2411,0.1917,1003.2411,0.2262,1003.2411,0.0754
1003.405,0.1907,1003.405,0.2173,1003.405,0.0722
1003.5688,0.173,1003.5688,0.2217,1003.5688,0.0786
1003.7327,0.1831,1003.7327,0.2248,1003.7327,0.0727
1003.8965,0.1806,1003.8965,0.212,1003.8965,0.087
1004.0603,0.1731,1004.0603,0.2224,1004.0603,0.0799
1004.2241,0.1699,1004.2241,0.2124,1004.2241,0.0719
1004.3878,0.1733,1004.3878,0.2153,1004.3878,0.0757
1004.5516,0.1891,1004.5516,0.2327,1004.5516,0.0787
1004.7153,0.1649,1004.7153,0.2228,1004.7153,0.0715
1004.879,0.1727,1004.879,0.2107,1004.879,0.0683
1005.0427,0.1763,1005.0427,0.2326,1005.0427,0.0774
1005.2064,0.1766,1005.2064,0.2372,1005.2064,0.0828
1005.37,0.1791,1005.37,0.224,1005.37,0.0752
1005.5337,0.1732,1005.5337,0.2304,1005.5337,0.0786
1005.6973,0.1926,1005.6973,0.2243,1005.6973,0.0834
1005.8609,0.1622,1005.8609,0.2188,1005.8609,0.0662
1006.0245,0.1766,1006.0245,0.2259,1006.0245,0.0674
1006.188,0.1784,1006.188,0.2322,1006.188,0.0685
1006.3516,0.1719,1006.3516,0.2398,1006.3516,0.0725
1006.5151,0.194,1006.5151,0.2208,1006.5151,0.0942
1006.6786,0.1693,1006.6786,0.2229,1006.6786,0.0758
1006.8421,0.1665,1006.8421,0.2227,1006.8421,0.0798
1007.0055,0.1685,1007.0055,0.2339,1007.0055,0.0711
1007.169,0.1805,1007.169,0.2203,1007.169,0.0777
1007.3324,0.1846,1007.3324,0.2109,1007.3324,0.0853
1007.4958,0.1862,1007.4958,0.2332,1007.4958,0.0802
1007.6592,0.1854,1007.6592,0.2236,1007.6592,0.0792
1007.8226,0.1628,1007.8226,0.2113,1007.8226,0.0778
1007.9859,0.1763,1007.9859,0.2169,1007.9859,0.0661
1008.1493,0.1879,1008.1493,0.2114,1008.1493,0.0754
1008.3126,0.1724,1008.3126,0.2272,1008.3126,0.0789
1008.4759,0.1668,1008.4759,0.2421,1008.4759,0.0707
1008.6392,0.1745,1008.6392,0.2188,1008.6392,0.0533
1008.8024,0.1846,1008.8024,0.222,1008.8024,0.0701
1008.9657,0.1732,1008.9657,0.2454,1008.9657,0.0809
1009.1289,0.1979,1009.1289,0.2165,1009.1289,0.0746
1009.2921,0.1855,1009.2921,0.2289,1009.2921,0.0754
1009.4553,0.1735,1009.4553,0.2208,1009.4553,0.0798
1009.6185,0.172,1009.6185,0.222,1009.6185,0.0751
1009.7816,0.1662,1009.7816,0.2231,1009.7816,0.0636
1009.9447,0.1705,1009.9447,0.2218,1009.9447,0.0745
1010.1079,0.1663,1010.1079,0.2314,1010.1079,0.0762
1010.271,0.1723,1010.271,0.2283,1010.271,0.082
1010.434,0.1728,1010.434,0.2391,1010.434,0.0877
1010.5971,0.1718,1010.5971,0.2394,1010.5971,0.0776
1010.7601,0.1671,1010.7601,0.227,1010.7601,0.0804
1010.9231,0.1665,1010.9231,0.2259,1010.9231,0.0596
1011.0861,0.1879,1011.0861,0.243,1011.0861,0.0784
1011.2491,0.182,1011.2491,0.2232,1011.2491,0.0714
1011.4121,0.1704,1011.4121,0.2394,1011.4121,0.0884
1011.575,0.163,1011.575,0.2197,1011.575,0.0829
1011.738,0.1805,1011.738,0.2179,1011.738,0.0712
1011.9009,0.1841,1011.9009,0.235,1011.9009,0.0717
1012.0637,0.1766,1012.0637,0.2282,1012.0637,0.0753
1012.2266,0.2024,1012.2266,0.2219,1012.2266,0.066
1012.3895,0.197,1012.3895,0.2244,1012.3895,0.0754
1012.5523,0.1797,1012.5523,0.2269,1012.5523,0.0809
1012.7151,0.1779,1012.7151,0.2431,1012.7151,0.0915
1012.8779,0.1886,1012.8779,0.2365,1012.8779,0.0591
1013.0407,0.1835,1013.0407,0.2298,1013.0407,0.0931
1013.2034,0.2004,1013.2034,0.2301,1013.2034,0.0871
1013.3662,0.1913,1013.3662,0.2415,1013.3662,0.0847
1013.5289,0.1895,1013.5289,0.2372,1013.5289,0.0816
1013.6916,0.1762,1013.6916,0.2251,1013.6916,0.0761
1013.8543,0.1809,1013.8543,0.2416,1013.8543,0.0749
1014.0169,0.1825,1014.0169,0.2331,1014.0169,0.0761
1014.1796,0.1695,1014.1796,0.2262,1014.1796,0.0737
1014.3422,0.1992,1014.3422,0.2423,1014.3422,0.0736
1014.5048,0.1759,1014.5048,0.2273,1014.5048,0.0672
1014.6674,0.1831,1014.6674,0.2305,1014.6674,0.0759
1014.83,0.1804,1014.83,0.2306,1014.83,0.1005
1014.9925,0.1893,1014.9925,0.2377,1014.9925,0.0664
1015.1551,0.1745,1015.1551,0.2197,1015.1551,0.0753
1015.3176,0.1837,1015.3176,0.229,1015.3176,0.0954
1015.4801,0.1878,1015.4801,0.2356,1015.4801,0.0717
1015.6425,0.1925,1015.6425,0.2425,1015.6425,0.0764
1015.805,0.1823,1015.805,0.2363,1015.805,0.0858
1015.9674,0.1986,1015.9674,0.2479,1015.9674,0.0827
1016.1299,0.2112,1016.1299,0.2433,1016.1299,0.0801
1016.2923,0.1908,1016.2923,0.2473,1016.2923,0.08
1016.4546,0.1967,1016.4546,0.2371,1016.4546,0.09
1016.617,0.1943,1016.617,0.24,1016.617,0.0889
1016.7794,0.2004,1016.7794,0.2372,1016.7794,0.0662
1016.9417,0.1772,1016.9417,0.2439,1016.9417,0.0941
1017.104,0.1891,1017.104,0.2334,1017.104,0.0871
1017.2663,0.2014,1017.2663,0.2373,1017.2663,0.089
1017.4285,0.2114,1017.4285,0.2482,1017.4285,0.0748
1017.5908,0.1906,1017.5908,0.2447,1017.5908,0.0802
1017.753,0.204,1017.753,0.2449,1017.753,0.08
1017.9152,0.1916,1017.9152,0.2384,1017.9152,0.073
1018.0774,0.1935,1018.0774,0.237,1018.0774,0.0783
1018.2396,0.1935,1018.2396,0.2434,1018.2396,0.0787
1018.4018,0.1859,1018.4018,0.2577,1018.4018,0.0869
1018.5639,0.1847,1018.5639,0.2617,1018.5639,0.0737
1018.726,0.1885,1018.726,0.2508,1018.726,0.0758
1018.8881,0.1928,1018.8881,0.2391,1018.8881,0.0803
1019.0502,0.1978,1019.0502,0.2546,1019.0502,0.0683
1019.2123,0.1769,1019.2123,0.2399,1019.2123,0.0814
1019.3743,0.1986,1019.3743,0.2453,1019.3743,0.0818
1019.5363,0.1938,1019.5363,0.2424,1019.5363,0.0844
1019.6983,0.2001,1019.6983,0.252,1019.6983,0.0706
1019.8603,0.1946,1019.8603,0.2612,1019.8603,0.0843
1020.0223,0.2015,1020.0223,0.2308,1020.0223,0.0779
1020.1842,0.1845,1020.1842,0.2449,1020.1842,0.0763
1020.3462,0.1914,1020.3462,0.2621,1020.3462,0.0741
1020.5081,0.1871,1020.5081,0.2609,1020.5081,0.0849
1020.67,0.2129,1020.67,0.2438,1020.67,0.0675
1020.8319,0.1848,1020.8319,0.2532,1020.8319,0.0759
1020.9937,0.1791,1020.9937,0.2448,1020.9937,0.0822
1021.1555,0.1994,1021.1555,0.2334,1021.1555,0.0803
1021.3174,0.1899,1021.3174,0.2566,1021.3174,0.0784
1021.4792,0.2054,1021.4792,0.257,1021.4792,0.0786
1021.6409,0.19,1021.6409,0.2471,1021.6409,0.0746
1021.8027,0.194,1021.8027,0.2516,1021.8027,0.0785
1021.9644,0.1815,1021.9644,0.2633,1021.9644,0.0888
1022.1262,0.1952,1022.1262,0.2465,1022.1262,0.08
1022.2879,0.195,1022.2879,0.2539,1022.2879,0.0775
1022.4496,0.1886,1022.4496,0.2494,1022.4496,0.0812
1022.6112,0.2119,1022.6112,0.2615,1022.6112,0.0821
1022.7729,0.18,1022.7729,0.2604,1022.7729,0.0712
1022.9345,0.2025,1022.9345,0.2418,1022.9345,0.0684
1023.0961,0.1885,1023.0961,0.2658,1023.0961,0.0694
1023.2577,0.182,1023.2577,0.2468,1023.2577,0.078
1023.4193,0.1921,1023.4193,0.2539,1023.4193,0.0663
1023.5808,0.2006,1023.5808,0.2518,1023.5808,0.0792
1023.7424,0.2083,1023.7424,0.2717,1023.7424,0.0746
1023.9039,0.1958,1023.9039,0.2662,1023.9039,0.0808
1024.0654,0.1918,1024.0654,0.2603,1024.0654,0.0716
1024.2269,0.2032,1024.2269,0.2605,1024.2269,0.0783
1024.3883,0.179,1024.3883,0.2664,1024.3883,0.0857
1024.5498,0.1921,1024.5498,0.2616,1024.5498,0.0863
1024.7112,0.1836,1024.7112,0.2547,1024.7112,0.0822
1024.8726,0.187,1024.8726,0.2328,1024.8726,0.087
1025.034,0.1966,1025.034,0.2586,1025.034,0.0859
1025.1953,0.1939,1025.1953,0.2558,1025.1953,0.0832
1025.3567,0.2002,1025.3567,0.2699,1025.3567,0.0938
1025.518,0.1984,1025.518,0.2543,1025.518,0.079
1025.6793,0.2052,1025.6793,0.2671,1025.6793,0.0838
1025.8406,0.1862,1025.8406,0.2671,1025.8406,0.0881
1026.0019,0.202,1026.0019,0.2615,1026.0019,0.0735
1026.1631,0.1995,1026.1631,0.2639,1026.1631,0.0819
1026.3243,0.1822,1026.3243,0.2642,1026.3243,0.0944
1026.4856,0.1908,1026.4856,0.2576,1026.4856,0.0826
1026.6468,0.2055,1026.6468,0.2575,1026.6468,0.0764
1026.8079,0.2043,1026.8079,0.2645,1026.8079,0.0831
1026.9691,0.191,1026.9691,0.2576,1026.9691,0.0856
1027.1302,0.1885,1027.1302,0.2745,1027.1302,0.0821
1027.2913,0.1973,1027.2913,0.2745,1027.2913,0.0764
1027.4524,0.2028,1027.4524,0.2639,1027.4524,0.0775
1027.6135,0.1961,1027.6135,0.267,1027.6135,0.0883
1027.7746,0.2071,1027.7746,0.2668,1027.7746,0.0703
1027.9356,0.1893,1027.9356,0.2571,1027.9356,0.0791
1028.0967,0.2018,1028.0967,0.2632,1028.0967,0.0803
1028.2577,0.1997,1028.2577,0.2561,1028.2577,0.0805
1028.4186,0.1906,1028.4186,0.2643,1028.4186,0.0907
1028.5796,0.2118,1028.5796,0.2664,1028.5796,0.0768
1028.7406,0.2101,1028.7406,0.272,1028.7406,0.0886
1028.9015,0.2054,1028.9015,0.2711,1028.9015,0.0695
1029.0624,0.1959,1029.0624,0.2727,1029.0624,0.0712
1029.2233,0.1993,1029.2233,0.2864,1029.2233,0.0841
1029.3842,0.2067,1029.3842,0.2748,1029.3842,0.0849
1029.545,0.2131,1029.545,0.2807,1029.545,0.0764
1029.7058,0.215,1029.7058,0.2813,1029.7058,0.0912
1029.8667,0.2015,1029.8667,0.2822,1029.8667,0.0785
1030.0275,0.2013,1030.0275,0.291,1030.0275,0.077
1030.1882,0.1971,1030.1882,0.2739,1030.1882,0.0793
1030.349,0.1905,1030.349,0.2787,1030.349,0.0973
1030.5097,0.2054,1030.5097,0.2633,1030.5097,0.0827
1030.6705,0.2142,1030.6705,0.2722,1030.6705,0.0793
1030.8312,0.2078,1030.8312,0.2829,1030.8312,0.0744
1030.9918,0.2115,1030.9918,0.2639,1030.9918,0.082
1031.1525,0.194,1031.1525,0.2598,1031.1525,0.0935
1031.3131,0.1909,1031.3131,0.261,1031.3131,0.0878
1031.4738,0.2096,1031.4738,0.2631,1031.4738,0.0811
1031.6344,0.2031,1031.6344,0.2809,1031.6344,0.0908
1031.795,0.2012,1031.795,0.2818,1031.795,0.0821
1031.9555,0.2006,1031.9555,0.2658,1031.9555,0.0858
1032.1161,0.2095,1032.1161,0.2752,1032.1161,0.0818
1032.2766,0.1947,1032.2766,0.2712,1032.2766,0.0763
1032.4371,0.2095,1032.4371,0.2781,1032.4371,0.0885
1032.5976,0.1952,1032.5976,0.2867,1032.5976,0.0866
1032.7581,0.1885,1032.7581,0.2792,1032.7581,0.0853
1032.9185,0.1992,1032.9185,0.2677,1032.9185,0.0866
1033.079,0.2047,1033.079,0.2731,1033.079,0.0891
1033.2394,0.1912,1033.2394,0.2855,1033.2394,0.0877
1033.3998,0.2015,1033.3998,0.2732,1033.3998,0.0905
1033.5602,0.1921,1033.5602,0.2631,1033.5602,0.0867
1033.7205,0.2146,1033.7205,0.279,1033.7205,0.0847
1033.8809,0.2078,1033.8809,0.2888,1033.8809,0.0841
1034.0412,0.2022,1034.0412,0.2616,1034.0412,0.0794
1034.2015,0.213,1034.2015,0.2751,1034.2015,0.0783
1034.3618,0.1793,1034.3618,0.2834,1034.3618,0.0802
1034.522,0.217,1034.522,0.262,1034.522,0.0924
1034.6823,0.203,1034.6823,0.2764,1034.6823,0.0901
1034.8425,0.1992,1034.8425,0.2773,1034.8425,0.0879
1035.0027,0.1892,1035.0027,0.2776,1035.0027,0.0982
1035.1629,0.2012,1035.1629,0.2753,1035.1629,0.0833
1035.3231,0.2,1035.3231,0.2724,1035.3231,0.0918
1035.4832,0.214,1035.4832,0.276,1035.4832,0.0852
1035.6433,0.2106,1035.6433,0.2808,1035.6433,0.0934
1035.8035,0.1971,1035.8035,0.2783,1035.8035,0.0776
1035.9635,0.1876,1035.9635,0.2774,1035.9635,0.0895
1036.1236,0.2058,1036.1236,0.2806,1036.1236,0.0823
1036.2837,0.1839,1036.2837,0.2947,1036.2837,0.0861
