Wavelength,Absorbance,Wavelength,Absorbance
902.356,0.2426,902.356,0.1337
902.5305,0.242,902.5305,0.1318
902.705,0.2391,902.705,0.1321
902.8794,0.2387,902.8794,0.1338
903.0539,0.2386,903.0539,0.1325
903.2283,0.2391,903.2283,0.1314
903.4027,0.2376,903.4027,0.1338
903.5771,0.2373,903.5771,0.1323
903.7515,0.2373,903.7515,0.1304
903.9259,0.2376,903.9259,0.1315
904.1002,0.2379,904.1002,0.1311
904.2745,0.2387,904.2745,0.1296
904.4488,0.2356,904.4488,0.132
904.6231,0.2359,904.6231,0.1312
904.7974,0.2343,904.7974,0.1285
904.9717,0.2338,904.9717,0.1303
905.1459,0.2338,905.1459,0.1288
905.3201,0.2342,905.3201,0.1281
905.4943,0.2345,905.4943,0.1291
905.6685,0.2323,905.6685,0.1292
905.8427,0.2332,905.8427,0.1288
906.0169,0.2321,906.0169,0.1268
906.191,0.2292,906.191,0.1313
906.3651,0.2318,906.3651,0.1272
906.5392,0.231,906.5392,0.127
906.7133,0.2314,906.7133,0.127
906.8874,0.2288,906.8874,0.1271
907.0614,0.231,907.0614,0.1259
907.2355,0.2299,907.2355,0.1263
907.4095,0.2288,907.4095,0.1247
907.5835,0.2293,907.5835,0.1272
907.7575,0.2295,907.7575,0.1254
907.9314,0.2289,907.9314,0.1262
908.1054,0.2281,908.1054,0.1266
908.2793,0.226,908.2793,0.1241
908.4532,0.2259,908.4532,0.1261
908.6271,0.2294,908.6271,0.1258
908.801,0.2243,908.801,0.1252
908.9749,0.2264,908.9749,0.1246
909.1487,0.2246,909.1487,0.125
909.3226,0.2271,909.3226,0.1263
909.4964,0.2233,909.4964,0.1229
909.6702,0.2234,909.6702,0.122
909.844,0.222,909.844,0.1226
910.0177,0.2249,910.0177,0.122
910.1915,0.2219,910.1915,0.1227
910.3652,0.2198,910.3652,0.1244
910.5389,0.2235,910.5389,0.1222
910.7126,0.2208,910.7126,0.1218
910.8863,0.2204,910.8863,0.1219
911.0599,0.2216,911.0599,0.1204
911.2336,0.2201,911.2336,0.1198
911.4072,0.2225,911.4072,0.12
911.5808,0.2182,911.5808,0.1174
911.7544,0.2193,911.7544,0.1212
911.928,0.2174,911.928,0.1197
912.1015,0.2207,912.1015,0.1206
912.2751,0.2196,912.2751,0.1185
912.4486,0.2175,912.4486,0.1203
912.6221,0.2207,912.6221,0.1189
912.7956,0.2178,912.7956,0.1188
912.969,0.2167,912.969,0.1192
913.1425,0.2187,913.1425,0.119
913.3159,0.2167,913.3159,0.1175
913.4893,0.2159,913.4893,0.1189
913.6627,0.2162,913.6627,0.1211
913.8361,0.2159,913.8361,0.1194
914.0095,0.2145,914.0095,0.117
914.1828,0.2141,914.1828,0.1162
914.3562,0.2141,914.3562,0.1187
914.5295,0.2157,914.5295,0.1164
914.7028,0.2134,914.7028,0.116
914.8761,0.2114,914.8761,0.1189
915.0493,0.2116,915.0493,0.1171
915.2226,0.2135,915.2226,0.1176
915.3958,0.2113,915.3958,0.1161
915.569,0.212,915.569,0.1166
915.7422,0.214,915.7422,0.1156
915.9154,0.2121,915.9154,0.1174
916.0885,0.2117,916.0885,0.1141
916.2617,0.2098,916.2617,0.1166
916.4348,0.2127,916.4348,0.1173
916.6079,0.2092,916.6079,0.1157
916.781,0.2112,916.781,0.117
916.9541,0.2103,916.9541,0.1147
917.1271,0.2116,917.1271,0.1144
917.3002,0.2081,917.3002,0.1165
917.4732,0.2091,917.4732,0.1133
917.6462,0.2077,917.6462,0.1137
917.8192,0.2087,917.8192,0.1139
917.9921,0.209,917.9921,0.1136
918.1651,0.2101,918.1651,0.1132
918.338,0.2067,918.338,0.1119
918.5109,0.2082,918.5109,0.1145
918.6838,0.2047,918.6838,0.1132
918.8567,0.205,918.8567,0.1142
919.0296,0.2068,919.0296,0.1119
919.2024,0.2073,919.2024,0.1145
919.3753,0.2034,919.3753,0.112
919.5481,0.2062,919.5481,0.1142
919.7209,0.2076,919.7209,0.112
919.8936,0.2063,919.8936,0.1125
920.0664,0.2041,920.0664,0.1109
920.2391,0.2051,920.2391,0.112
920.4119,0.2058,920.4119,0.1105
920.5846,0.2033,920.5846,0.1115
920.7573,0.206,920.7573,0.113
920.9299,0.2033,920.9299,0.1134
921.1026,0.2029,921.1026,0.109
921.2752,0.2018,921.2752,0.1127
921.4479,0.2032,921.4479,0.1121
921.6205,0.1992,921.6205,0.1087
921.7931,0.1998,921.7931,0.1097
921.9656,0.2023,921.9656,0.1113
922.1382,0.1993,922.1382,0.1097
922.3107,0.2002,922.3107,0.1109
922.4832,0.2012,922.4832,0.1091
922.6557,0.202,922.6557,0.111
922.8282,0.1996,922.8282,0.1078
923.0007,0.1988,923.0007,0.1107
923.1731,0.1993,923.1731,0.1083
923.3456,0.1982,923.3456,0.1091
923.518,0.2005,923.518,0.1068
923.6904,0.1989,923.6904,0.1065
923.8628,0.2013,923.8628,0.1071
924.0351,0.1977,924.0351,0.1074
924.2075,0.198,924.2075,0.1093
924.3798,0.1988,924.3798,0.11
924.5521,0.1972,924.5521,0.1077
924.7244,0.197,924.7244,0.1065
924.8967,0.1966,924.8967,0.1096
925.0689,0.1986,925.0689,0.1047
925.2412,0.1973,925.2412,0.1055
925.4134,0.1953,925.4134,0.1068
925.5856,0.1948,925.5856,0.1082
925.7578,0.194,925.7578,0.106
925.9299,0.196,925.9299,0.1046
926.1021,0.1949,926.1021,0.1059
926.2742,0.1959,926.2742,0.1071
926.4463,0.1931,926.4463,0.1063
926.6184,0.1937,926.6184,0.1059
926.7905,0.1916,926.7905,0.1089
926.9626,0.1928,926.9626,0.1052
927.1346,0.1924,927.1346,0.1043
927.3067,0.1911,927.3067,0.1071
927.4787,0.1932,927.4787,0.1058
927.6507,0.1914,927.6507,0.1088
927.8227,0.1911,927.8227,0.1035
927.9946,0.1923,927.9946,0.1057
928.1666,0.1904,928.1666,0.1065
928.3385,0.192,928.3385,0.1053
928.5104,0.1924,928.5104,0.1033
928.6823,0.1924,928.6823,0.1043
928.8542,0.1899,928.8542,0.1045
929.026,0.1902,929.026,0.1065
929.1979,0.1887,929.1979,0.1032
929.3697,0.1882,929.3697,0.1013
929.5415,0.1886,929.5415,0.1007
929.7133,0.186,929.7133,0.104
929.885,0.1917,929.885,0.1021
930.0568,0.1888,930.0568,0.1031
930.2285,0.1873,930.2285,0.1044
930.4002,0.1871,930.4002,0.1038
930.5719,0.1882,930.5719,0.1048
930.7436,0.1872,930.7436,0.1033
930.9153,0.1875,930.9153,0.1031
931.0869,0.1841,931.0869,0.1025
931.2586,0.1859,931.2586,0.104
931.4302,0.189,931.4302,0.1006
931.6018,0.1838,931.6018,0.1021
931.7734,0.1852,931.7734,0.1022
931.9449,0.1845,931.9449,0.1021
932.1165,0.1873,932.1165,0.1016
932.288,0.186,932.288,0.1029
932.4595,0.1862,932.4595,0.1015
932.631,0.1854,932.631,0.1025
932.8024,0.1835,932.8024,0.101
932.9739,0.1869,932.9739,0.1035
933.1453,0.1832,933.1453,0.0986
933.3168,0.1829,933.3168,0.1002
933.4882,0.1827,933.4882,0.1006
933.6595,0.181,933.6595,0.1035
933.8309,0.1789,933.8309,0.1026
934.0023,0.1837,934.0023,0.0988
934.1736,0.1837,934.1736,0.0988
934.3449,0.1833,934.3449,0.0994
934.5162,0.1847,934.5162,0.0992
934.6875,0.1846,934.6875,0.0997
934.8587,0.1813,934.8587,0.0987
935.03,0.1817,935.03,0.098
935.2012,0.1827,935.2012,0.0986
935.3724,0.1828,935.3724,0.0978
935.5436,0.1862,935.5436,0.0981
935.7148,0.1778,935.7148,0.1023
935.8859,0.1791,935.8859,0.0968
936.0571,0.1814,936.0571,0.1016
936.2282,0.1807,936.2282,0.0973
936.3993,0.1805,936.3993,0.1002
936.5704,0.1798,936.5704,0.0975
936.7415,0.1802,936.7415,0.0999
936.9125,0.1813,936.9125,0.0994
937.0835,0.1789,937.0835,0.1003
937.2546,0.1761,937.2546,0.0984
937.4256,0.1787,937.4256,0.0996
937.5965,0.1782,937.5965,0.0973
937.7675,0.1768,937.7675,0.0992
937.9384,0.1783,937.9384,0.0999
938.1094,0.1759,938.1094,0.096
938.2803,0.1781,938.2803,0.0969
938.4512,0.1744,938.4512,0.0949
938.622,0.1776,938.622,0.0974
938.7929,0.1783,938.7929,0.0966
938.9637,0.1736,938.9637,0.0953
939.1346,0.179,939.1346,0.0979
939.3054,0.1746,939.3054,0.0962
939.4762,0.1738,939.4762,0.0975
939.6469,0.1769,939.6469,0.0976
939.8177,0.1756,939.8177,0.098
939.9884,0.1763,939.9884,0.0966
940.1591,0.1704,940.1591,0.0972
940.3298,0.175,940.3298,0.1007
940.5005,0.1767,940.5005,0.0961
940.6712,0.1753,940.6712,0.0967
940.8418,0.1758,940.8418,0.0946
941.0124,0.1731,941.0124,0.0993
941.1831,0.1746,941.1831,0.0923
941.3536,0.1742,941.3536,0.0937
941.5242,0.1718,941.5242,0.0914
941.6948,0.1734,941.6948,0.0964
941.8653,0.1716,941.8653,0.0955
942.0358,0.1735,942.0358,0.0952
942.2063,0.1728,942.2063,0.0945
942.3768,0.1761,942.3768,0.0964
942.5473,0.1719,942.5473,0.0951
942.7178,0.1713,942.7178,0.0973
942.8882,0.1726,942.8882,0.0971
943.0586,0.1739,943.0586,0.0973
943.229,0.1727,943.229,0.0936
943.3994,0.1681,943.3994,0.0964
943.5698,0.1728,943.5698,0.094
943.7401,0.1742,943.7401,0.0941
943.9104,0.1689,943.9104,0.0953
944.0807,0.1686,944.0807,0.0943
944.251,0.1699,944.251,0.0928
944.4213,0.1707,944.4213,0.0916
944.5916,0.1715,944.5916,0.0924
944.7618,0.1691,944.7618,0.0931
944.932,0.1694,944.932,0.0922
945.1022,0.1698,945.1022,0.0916
945.2724,0.1683,945.2724,0.0944
945.4426,0.1688,945.4426,0.094
945.6127,0.1683,945.6127,0.0925
945.7829,0.1663,945.7829,0.0939
945.953,0.1715,945.953,0.0936
946.1231,0.1683,946.1231,0.0925
946.2932,0.1662,946.2932,0.0932
946.4632,0.1645,946.4632,0.0925
946.6333,0.1653,946.6333,0.0906
946.8033,0.1657,946.8033,0.0936
946.9733,0.1668,946.9733,0.0924
947.1433,0.1664,947.1433,0.095
947.3133,0.165,947.3133,0.0912
947.4832,0.1658,947.4832,0.0919
947.6532,0.1612,947.6532,0.0929
947.8231,0.1707,947.8231,0.0882
947.993,0.1623,947.993,0.0926
948.1629,0.1662,948.1629,0.092
948.3327,0.1609,948.3327,0.0945
948.5026,0.1659,948.5026,0.0939
948.6724,0.1671,948.6724,0.0924
948.8422,0.1665,948.8422,0.0928
949.012,0.1624,949.012,0.0931
949.1818,0.162,949.1818,0.0918
949.3516,0.1633,949.3516,0.0932
949.5213,0.1668,949.5213,0.0907
949.691,0.1675,949.691,0.0945
949.8608,0.1636,949.8608,0.0931
950.0304,0.1613,950.0304,0.0919
950.2001,0.1655,950.2001,0.0881
950.3698,0.1639,950.3698,0.0901
950.5394,0.1625,950.5394,0.0945
950.709,0.1651,950.709,0.093
950.8786,0.1622,950.8786,0.0897
951.0482,0.1632,951.0482,0.0918
951.2178,0.1594,951.2178,0.0903
951.3873,0.1608,951.3873,0.0887
951.5569,0.1618,951.5569,0.0892
951.7264,0.1593,951.7264,0.0939
951.8959,0.159,951.8959,0.0914
952.0653,0.1594,952.0653,0.0927
952.2348,0.1633,952.2348,0.0918
952.4042,0.159,952.4042,0.0908
952.5737,0.1606,952.5737,0.0952
952.7431,0.1662,952.7431,0.0909
952.9125,0.1633,952.9125,0.0894
953.0818,0.1619,953.0818,0.0899
953.2512,0.1611,953.2512,0.0923
953.4205,0.1618,953.4205,0.0887
953.5898,0.1594,953.5898,0.0928
953.7591,0.1619,953.7591,0.091
953.9284,0.1598,953.9284,0.0888
954.0977,0.1607,954.0977,0.0866
954.2669,0.1641,954.2669,0.0874
954.4361,0.1603,954.4361,0.0888
954.6054,0.1628,954.6054,0.0854
954.7745,0.1573,954.7745,0.089
954.9437,0.1601,954.9437,0.091
955.1129,0.1575,955.1129,0.089
955.282,0.155,955.282,0.0907
955.4511,0.1543,955.4511,0.0879
955.6202,0.1625,955.6202,0.089
955.7893,0.1623,955.7893,0.0881
955.9584,0.1589,955.9584,0.0865
956.1274,0.157,956.1274,0.0886
956.2965,0.1638,956.2965,0.0901
956.4655,0.1521,956.4655,0.0871
956.6345,0.1585,956.6345,0.088
956.8035,0.1585,956.8035,0.0873
956.9724,0.1617,956.9724,0.0839
957.1414,0.1608,957.1414,0.0903
957.3103,0.1587,957.3103,0.0905
957.4792,0.1568,957.4792,0.0894
957.6481,0.1585,957.6481,0.0864
957.8169,0.1575,957.8169,0.0876
957.9858,0.1588,957.9858,0.086
958.1546,0.1581,958.1546,0.088
958.3234,0.1603,958.3234,0.0885
958.4922,0.1553,958.4922,0.0874
958.661,0.1545,958.661,0.0912
958.8298,0.1529,958.8298,0.087
958.9985,0.1479,958.9985,0.0851
959.1673,0.1579,959.1673,0.0889
959.336,0.1551,959.336,0.0871
959.5047,0.1605,959.5047,0.085
959.6733,0.1517,959.6733,0.0877
959.842,0.155,959.842,0.0853
960.0106,0.1541,960.0106,0.0854
960.1792,0.155,960.1792,0.0868
960.3478,0.1533,960.3478,0.086
960.5164,0.1552,960.5164,0.0855
960.685,0.1547,960.685,0.088
960.8535,0.1526,960.8535,0.0882
961.0221,0.157,961.0221,0.0861
961.1906,0.1623,961.1906,0.089
961.3591,0.1522,961.3591,0.0895
961.5276,0.1549,961.5276,0.0878
961.696,0.1544,961.696,0.0884
961.8645,0.1562,961.8645,0.0889
962.0329,0.1537,962.0329,0.0892
962.2013,0.1559,962.2013,0.0877
962.3697,0.1484,962.3697,0.0852
962.538,0.1531,962.538,0.0888
962.7064,0.1461,962.7064,0.0876
962.8747,0.1575,962.8747,0.0881
963.043,0.1514,963.043,0.0875
963.2113,0.1522,963.2113,0.0854
963.3796,0.1557,963.3796,0.0841
963.5479,0.1496,963.5479,0.0832
963.7161,0.1503,963.7161,0.0892
963.8843,0.1529,963.8843,0.0853
964.0525,0.1541,964.0525,0.0855
964.2207,0.1499,964.2207,0.0878
964.3889,0.1507,964.3889,0.0861
964.5571,0.1538,964.5571,0.0874
964.7252,0.1444,964.7252,0.0883
964.8933,0.151,964.8933,0.0876
965.0614,0.1507,965.0614,0.0842
965.2295,0.151,965.2295,0.0841
965.3976,0.1498,965.3976,0.0878
965.5656,0.1531,965.5656,0.0855
965.7336,0.1518,965.7336,0.0825
965.9016,0.1549,965.9016,0.0842
966.0696,0.152,966.0696,0.0858
966.2376,0.148,966.2376,0.0831
966.4055,0.149,966.4055,0.0835
966.5735,0.1506,966.5735,0.0831
966.7414,0.1446,966.7414,0.0861
966.9093,0.1544,966.9093,0.0808
967.0772,0.1488,967.0772,0.0805
967.2451,0.1508,967.2451,0.0854
967.4129,0.1527,967.4129,0.0847
967.5807,0.1454,967.5807,0.0848
967.7485,0.1489,967.7485,0.0849
967.9163,0.1473,967.9163,0.0876
968.0841,0.152,968.0841,0.0819
968.2519,0.1497,968.2519,0.0843
968.4196,0.1531,968.4196,0.085
968.5873,0.1492,968.5873,0.0834
968.755,0.1562,968.755,0.082
968.9227,0.1472,968.9227,0.0844
969.0904,0.1459,969.0904,0.0873
969.258,0.1523,969.258,0.0824
969.4257,0.1511,969.4257,0.0819
969.5933,0.1508,969.5933,0.0832
969.7609,0.1448,969.7609,0.0815
969.9284,0.1545,969.9284,0.085
970.096,0.1549,970.096,0.0821
970.2635,0.1459,970.2635,0.0821
970.4311,0.1461,970.4311,0.0852
970.5986,0.1501,970.5986,0.0868
970.766,0.1517,970.766,0.0836
970.9335,0.1495,970.9335,0.0814
971.101,0.1501,971.101,0.0808
971.2684,0.1554,971.2684,0.0882
971.4358,0.1474,971.4358,0.0818
971.6032,0.1533,971.6032,0.0843
971.7706,0.1442,971.7706,0.0821
971.9379,0.1531,971.9379,0.0849
972.1053,0.1532,972.1053,0.0844
972.2726,0.1498,972.2726,0.0877
972.4399,0.1463,972.4399,0.0828
972.6072,0.1507,972.6072,0.0827
972.7745,0.1451,972.7745,0.0819
972.9417,0.1509,972.9417,0.0824
973.1089,0.1432,973.1089,0.0862
973.2762,0.1504,973.2762,0.0813
973.4434,0.1473,973.4434,0.0806
973.6105,0.1461,973.6105,0.086
973.7777,0.1446,973.7777,0.0786
973.9448,0.149,973.9448,0.0863
974.112,0.1481,974.112,0.0846
974.2791,0.1446,974.2791,0.0856
974.4462,0.1481,974.4462,0.0827
974.6132,0.1473,974.6132,0.0821
974.7803,0.1484,974.7803,0.083
974.9473,0.1449,974.9473,0.0818
975.1143,0.1449,975.1143,0.0804
975.2813,0.156,975.2813,0.0822
975.4483,0.1456,975.4483,0.0808
975.6153,0.1457,975.6153,0.0844
975.7822,0.1407,975.7822,0.0805
975.9491,0.1445,975.9491,0.0801
976.116,0.1383,976.116,0.085
976.2829,0.1511,976.2829,0.0839
976.4498,0.1513,976.4498,0.087
976.6166,0.1379,976.6166,0.0897
976.7835,0.1455,976.7835,0.082
976.9503,0.1475,976.9503,0.0856
977.1171,0.1454,977.1171,0.0889
977.2839,0.1478,977.2839,0.0789
977.4506,0.1447,977.4506,0.0817
977.6174,0.1386,977.6174,0.0856
977.7841,0.1393,977.7841,0.0822
977.9508,0.1481,977.9508,0.0832
978.1175,0.1482,978.1175,0.083
978.2842,0.1451,978.2842,0.0844
978.4508,0.1498,978.4508,0.0878
978.6174,0.1395,978.6174,0.0853
978.7841,0.1513,978.7841,0.0813
978.9507,0.1443,978.9507,0.0771
979.1172,0.1479,979.1172,0.0801
979.2838,0.148,979.2838,0.0848
979.4503,0.1496,979.4503,0.0809
979.6169,0.149,979.6169,0.0818
979.7834,0.1468,979.7834,0.0817
979.9499,0.1485,979.9499,0.0829
980.1163,0.1488,980.1163,0.0832
980.2828,0.1513,980.2828,0.0749
980.4492,0.147,980.4492,0.0866
980.6156,0.1411,980.6156,0.0793
980.782,0.1509,980.782,0.0819
980.9484,0.1491,980.9484,0.0834
981.1148,0.1399,981.1148,0.0857
981.2811,0.1447,981.2811,0.0786
981.4474,0.15,981.4474,0.085
981.6137,0.1453,981.6137,0.0805
981.78,0.1472,981.78,0.0882
981.9463,0.1404,981.9463,0.077
982.1125,0.145,982.1125,0.076
982.2788,0.1481,982.2788,0.0814
982.445,0.1381,982.445,0.0788
982.6112,0.1394,982.6112,0.0832
982.7774,0.1414,982.7774,0.0782
982.9435,0.1455,982.9435,0.0879
983.1097,0.1421,983.1097,0.0802
983.2758,0.1568,983.2758,0.0878
983.4419,0.1365,983.4419,0.0805
983.608,0.1439,983.608,0.0808
983.774,0.1481,983.774,0.0834
983.9401,0.1456,983.9401,0.0889
984.1061,0.1537,984.1061,0.0791
984.2721,0.1468,984.2721,0.0789
984.4381,0.1429,984.4381,0.0823
984.6041,0.1438,984.6041,0.0824
984.7701,0.1512,984.7701,0.0768
984.936,0.1481,984.936,0.0864
985.1019,0.1479,985.1019,0.081
985.2678,0.1513,985.2678,0.0807
985.4337,0.1529,985.4337,0.0874
985.5996,0.152,985.5996,0.0763
985.7654,0.1476,985.7654,0.089
985.9313,0.1522,985.9313,0.0804
986.0971,0.1477,986.0971,0.0801
986.2629,0.142,986.2629,0.0837
986.4286,0.1512,986.4286,0.0789
986.5944,0.1409,986.5944,0.0832
986.7601,0.1487,986.7601,0.0811
986.9259,0.1453,986.9259,0.0907
987.0916,0.1583,987.0916,0.0847
987.2572,0.1436,987.2572,0.0792
987.4229,0.1473,987.4229,0.0765
987.5886,0.1541,987.5886,0.08
987.7542,0.1467,987.7542,0.0852
987.9198,0.1461,987.9198,0.0822
988.0854,0.1489,988.0854,0.0786
988.251,0.1478,988.251,0.0823
988.4165,0.1504,988.4165,0.0807
988.5821,0.1395,988.5821,0.0824
988.7476,0.1442,988.7476,0.0865
988.9131,0.1425,988.9131,0.0795
989.0786,0.1571,989.0786,0.0838
989.244,0.1481,989.244,0.0847
989.4095,0.1578,989.4095,0.0846
989.5749,0.1529,989.5749,0.0875
989.7403,0.1504,989.7403,0.0797
989.9057,0.1487,989.9057,0.0878
990.0711,0.1408,990.0711,0.0785
990.2364,0.1463,990.2364,0.087
990.4018,0.1405,990.4018,0.0895
990.5671,0.1466,990.5671,0.0774
990.7324,0.1423,990.7324,0.0851
990.8977,0.139,990.8977,0.0834
991.0629,0.1444,991.0629,0.0833
991.2282,0.1442,991.2282,0.0896
991.3934,0.1418,991.3934,0.0842
991.5586,0.1427,991.5586,0.0925
991.7238,0.1368,991.7238,0.0816
991.8889,0.1415,991.8889,0.0881
992.0541,0.1468,992.0541,0.0815
992.2192,0.157,992.2192,0.0834
992.3843,0.1484,992.3843,0.0776
992.5494,0.144,992.5494,0.0814
992.7145,0.1538,992.7145,0.0702
992.8796,0.1449,992.8796,0.0927
993.0446,0.1375,993.0446,0.0718
993.2096,0.1468,993.2096,0.0871
993.3746,0.1491,993.3746,0.0789
993.5396,0.1523,993.5396,0.0982
993.7046,0.1533,993.7046,0.0843
993.8695,0.1489,993.8695,0.0804
994.0345,0.1444,994.0345,0.08
994.1994,0.1378,994.1994,0.0835
994.3643,0.1476,994.3643,0.0952
994.5292,0.1468,994.5292,0.0857
994.694,0.1528,994.694,0.0804
994.8589,0.1454,994.8589,0.097
995.0237,0.1505,995.0237,0.0798
995.1885,0.1465,995.1885,0.0751
995.3533,0.147,995.3533,0.0867
995.518,0.1568,995.518,0.0811
995.6828,0.1556,995.6828,0.0912
995.8475,0.1484,995.8475,0.0928
996.0122,0.1456,996.0122,0.0774
996.1769,0.1372,996.1769,0.0919
996.3416,0.1358,996.3416,0.0792
996.5062,0.1559,996.5062,0.0908
996.6709,0.139,996.6709,0.0884
996.8355,0.153,996.8355,0.093
997.0001,0.1563,997.0001,0.0887
997.1646,0.1544,997.1646,0.0809
997.3292,0.1468,997.3292,0.0811
997.4938,0.1478,997.4938,0.0844
997.6583,0.1536,997.6583,0.0897
997.8228,0.149,997.8228,0.0748
997.9873,0.153,997.9873,0.0883
998.1517,0.1531,998.1517,0.0739
998.3162,0.1363,998.3162,0.0846
998.4806,0.144,998.4806,0.0822
998.645,0.1568,998.645,0.0854
998.8094,0.1517,998.8094,0.0804
998.9738,0.1582,998.9738,0.0779
999.1382,0.149,999.1382,0.0844
999.3025,0.1452,999.3025,0.0872
999.4668,0.1576,999.4668,0.0875
999.6311,0.1355,999.6311,0.0836
999.7954,0.1451,999.7954,0.0915
999.9597,0.1565,999.9597,0.0817
1000.1239,0.1508,1000.1239,0.1012
1000.2882,0.1507,1000.2882,0.077
1000.4524,0.1502,1000.4524,0.0851
1000.6166,0.1631,1000.6166,0.0929
1000.7807,0.1489,1000.7807,0.0812
1000.9449,0.157,1000.9449,0.0845
1001.109,0.155,1001.109,0.0859
1001.2731,0.1605,1001.2731,0.0845
1001.4372,0.1644,1001.4372,0.0954
1001.6013,0.1552,1001.6013,0.0826
1001.7654,0.1659,1001.7654,0.0841
1001.9294,0.1519,1001.9294,0.0914
1002.0934,0.1522,1002.0934,0.0934
1002.2574,0.1473,1002.2574,0.091
1002.4214,0.1489,1002.4214,0.0849
1002.5854,0.1513,1002.5854,0.0889
1002.7494,0.1564,1002.7494,0.0888
1002.9133,0.1554,1002.9133,0.0814
1003.0772,0.1652,1003.0772,0.0835
1003.2411,0.1583,1003.2411,0.0861
1003.405,0.1601,1003.405,0.0882
1003.5688,0.1505,1003.5688,0.0824
1003.7327,0.1501,1003.7327,0.0867
1003.8965,0.1466,1003.8965,0.0813
1004.0603,0.1645,1004.0603,0.0968
1004.2241,0.1604,1004.2241,0.0861
1004.3878,0.1507,1004.3878,0.1005
1004.5516,0.1493,1004.5516,0.0909
1004.7153,0.1579,1004.7153,0.094
1004.879,0.1625,1004.879,0.0882
1005.0427,0.1573,1005.0427,0.0867
1005.2064,0.1558,1005.2064,0.0817
1005.37,0.1677,1005.37,0.0912
1005.5337,0.149,1005.5337,0.0942
1005.6973,0.1568,1005.6973,0.0786
1005.8609,0.1588,1005.8609,0.0868
1006.0245,0.1616,1006.0245,0.0976
1006.188,0.165,1006.188,0.105
1006.3516,0.1552,1006.3516,0.084
1006.5151,0.1673,1006.5151,0.1007
1006.6786,0.1517,1006.6786,0.0905
1006.8421,0.1423,1006.8421,0.0897
1007.0055,0.154,1007.0055,0.0808
1007.169,0.1413,1007.169,0.0925
1007.3324,0.1572,1007.3324,0.0818
1007.4958,0.1671,1007.4958,0.0954
1007.6592,0.1711,1007.6592,0.092
1007.8226,0.1603,1007.8226,0.0951
1007.9859,0.1723,1007.9859,0.0925
1008.1493,0.1592,1008.1493,0.083
1008.3126,0.1702,1008.3126,0.0935
1008.4759,0.1725,1008.4759,0.0906
1008.6392,0.1495,1008.6392,0.0865
1008.8024,0.1668,1008.8024,0.09
1008.9657,0.1776,1008.9657,0.0918
1009.1289,0.1573,1009.1289,0.0826
1009.2921,0.1665,1009.2921,0.0987
1009.4553,0.1755,1009.4553,0.0959
1009.6185,0.1568,1009.6185,0.0995
1009.7816,0.1463,1009.7816,0.0905
1009.9447,0.1673,1009.9447,0.0919
1010.1079,0.1578,1010.1079,0.092
1010.271,0.1698,1010.271,0.0909
1010.434,0.1693,1010.434,0.101
1010.5971,0.1671,1010.5971,0.0896
1010.7601,0.1752,1010.7601,0.0957
1010.9231,0.1775,1010.9231,0.0983
1011.0861,0.1719,1011.0861,0.1084
1011.2491,0.1694,1011.2491,0.0983
1011.4121,0.1685,1011.4121,0.092
1011.575,0.1814,1011.575,0.0919
1011.738,0.1648,1011.738,0.0877
1011.9009,0.1636,1011.9009,0.0977
1012.0637,0.1662,1012.0637,0.0956
1012.2266,0.171,1012.2266,0.1018
1012.3895,0.1856,1012.3895,0.0896
1012.5523,0.1718,1012.5523,0.0932
1012.7151,0.1719,1012.7151,0.1073
1012.8779,0.1949,1012.8779,0.0874
1013.0407,0.1745,1013.0407,0.1049
1013.2034,0.1866,1013.2034,0.1068
1013.3662,0.1915,1013.3662,0.106
1013.5289,0.1837,1013.5289,0.1203
1013.6916,0.1894,1013.6916,0.0995
1013.8543,0.1832,1013.8543,0.1087
1014.0169,0.1879,1014.0169,0.1003
1014.1796,0.1879,1014.1796,0.0995
1014.3422,0.1765,1014.3422,0.1163
1014.5048,0.1932,1014.5048,0.1056
1014.6674,0.1965,1014.6674,0.0999
1014.83,0.1711,1014.83,0.1061
1014.9925,0.1801,1014.9925,0.1011
1015.1551,0.1898,1015.1551,0.1123
1015.3176,0.1794,1015.3176,0.1035
1015.4801,0.1781,1015.4801,0.0985
1015.6425,0.1905,1015.6425,0.1126
1015.805,0.178,1015.805,0.1082
1015.9674,0.1858,1015.9674,0.1088
1016.1299,0.2003,1016.1299,0.1001
1016.2923,0.1923,1016.2923,0.1106
1016.4546,0.2083,1016.4546,0.0965
1016.617,0.196,1016.617,0.1258
1016.7794,0.2056,1016.7794,0.1052
1016.9417,0.1735,1016.9417,0.1103
1017.104,0.1925,1017.104,0.1045
1017.2663,0.1929,1017.2663,0.1136
1017.4285,0.1854,1017.4285,0.1067
1017.5908,0.1898,1017.5908,0.1043
1017.753,0.1998,1017.753,0.1084
1017.9152,0.1902,1017.9152,0.1129
1018.0774,0.2067,1018.0774,0.1207
1018.2396,0.1978,1018.2396,0.1223
1018.4018,0.2032,1018.4018,0.1145
1018.5639,0.2024,1018.5639,0.0982
1018.726,0.2031,1018.726,0.1086
1018.8881,0.199,1018.8881,0.1091
1019.0502,0.1999,1019.0502,0.1112
1019.2123,0.2072,1019.2123,0.107
1019.3743,0.215,1019.3743,0.1166
1019.5363,0.196,1019.5363,0.1021
1019.6983,0.1903,1019.6983,0.1041
1019.8603,0.1928,1019.8603,0.1109
1020.0223,0.199,1020.0223,0.132
