Wavelength,Absorbance,Wavelength,Absorabnce,Wavelength,Absorbance
[nm],[-],[nm],[-],[nm],[-]
Before Reaction,Before Reaction,After Reaction,After Reaction,4x Pur,4x Pur
979.1172,0.0852,979.1172,0.09,979.1172,0.1918
979.2838,0.0825,979.2838,0.0888,979.2838,0.1883
979.4503,0.0794,979.4503,0.1007,979.4503,0.185
979.6169,0.0832,979.6169,0.0863,979.6169,0.1891
979.7834,0.078,979.7834,0.0955,979.7834,0.194
979.9499,0.0847,979.9499,0.0905,979.9499,0.186
980.1163,0.0806,980.1163,0.0845,980.1163,0.1972
980.2828,0.0779,980.2828,0.0918,980.2828,0.1909
980.4492,0.0805,980.4492,0.0863,980.4492,0.1927
980.6156,0.0802,980.6156,0.0958,980.6156,0.1854
980.782,0.0821,980.782,0.0938,980.782,0.1983
980.9484,0.0892,980.9484,0.0967,980.9484,0.1982
981.1148,0.0795,981.1148,0.0947,981.1148,0.1823
981.2811,0.0725,981.2811,0.0824,981.2811,0.1863
981.4474,0.0816,981.4474,0.089,981.4474,0.1898
981.6137,0.0851,981.6137,0.0905,981.6137,0.1892
981.78,0.0835,981.78,0.0826,981.78,0.1936
981.9463,0.0798,981.9463,0.091,981.9463,0.1877
982.1125,0.0793,982.1125,0.0875,982.1125,0.1908
982.2788,0.0791,982.2788,0.0903,982.2788,0.1904
982.445,0.0824,982.445,0.088,982.445,0.1855
982.6112,0.0804,982.6112,0.0835,982.6112,0.1888
982.7774,0.0758,982.7774,0.0869,982.7774,0.186
982.9435,0.0778,982.9435,0.0937,982.9435,0.1898
983.1097,0.079,983.1097,0.09,983.1097,0.1838
983.2758,0.0811,983.2758,0.0871,983.2758,0.1876
983.4419,0.0837,983.4419,0.0951,983.4419,0.1913
983.608,0.08,983.608,0.0886,983.608,0.1779
983.774,0.0751,983.774,0.0855,983.774,0.1856
983.9401,0.0733,983.9401,0.0841,983.9401,0.1888
984.1061,0.0797,984.1061,0.0873,984.1061,0.184
984.2721,0.0796,984.2721,0.0884,984.2721,0.1843
984.4381,0.0778,984.4381,0.0952,984.4381,0.1866
984.6041,0.0771,984.6041,0.0936,984.6041,0.1877
984.7701,0.0789,984.7701,0.0893,984.7701,0.1874
984.936,0.077,984.936,0.0842,984.936,0.1893
985.1019,0.076,985.1019,0.0877,985.1019,0.187
985.2678,0.0747,985.2678,0.0919,985.2678,0.1795
985.4337,0.0749,985.4337,0.0944,985.4337,0.1901
985.5996,0.0834,985.5996,0.0956,985.5996,0.1943
985.7654,0.0794,985.7654,0.0819,985.7654,0.1834
985.9313,0.0782,985.9313,0.0907,985.9313,0.1802
986.0971,0.0748,986.0971,0.082,986.0971,0.1846
986.2629,0.079,986.2629,0.0862,986.2629,0.1926
986.4286,0.0866,986.4286,0.0909,986.4286,0.1965
986.5944,0.0802,986.5944,0.0915,986.5944,0.1798
986.7601,0.0817,986.7601,0.0822,986.7601,0.1935
986.9259,0.0826,986.9259,0.0871,986.9259,0.1881
987.0916,0.0834,987.0916,0.0874,987.0916,0.1818
987.2572,0.0886,987.2572,0.0855,987.2572,0.196
987.4229,0.0868,987.4229,0.0876,987.4229,0.1884
987.5886,0.0966,987.5886,0.0929,987.5886,0.1833
987.7542,0.0891,987.7542,0.0842,987.7542,0.1804
987.9198,0.0807,987.9198,0.0864,987.9198,0.1918
988.0854,0.0713,988.0854,0.0908,988.0854,0.1905
988.251,0.0875,988.251,0.095,988.251,0.1832
988.4165,0.0712,988.4165,0.0927,988.4165,0.1848
988.5821,0.0884,988.5821,0.0909,988.5821,0.1864
988.7476,0.0874,988.7476,0.0916,988.7476,0.1825
988.9131,0.0892,988.9131,0.0886,988.9131,0.1834
989.0786,0.0727,989.0786,0.0832,989.0786,0.1881
989.244,0.0763,989.244,0.0933,989.244,0.1797
989.4095,0.0944,989.4095,0.0872,989.4095,0.1802
989.5749,0.0809,989.5749,0.0854,989.5749,0.1859
989.7403,0.0828,989.7403,0.0937,989.7403,0.1863
989.9057,0.0863,989.9057,0.0924,989.9057,0.1902
990.0711,0.0904,990.0711,0.0945,990.0711,0.18
990.2364,0.0757,990.2364,0.0881,990.2364,0.2016
990.4018,0.0888,990.4018,0.0843,990.4018,0.1829
990.5671,0.0656,990.5671,0.0915,990.5671,0.1855
990.7324,0.0949,990.7324,0.0917,990.7324,0.1827
990.8977,0.0866,990.8977,0.0887,990.8977,0.1868
991.0629,0.0862,991.0629,0.0916,991.0629,0.1891
991.2282,0.0889,991.2282,0.0889,991.2282,0.1873
991.3934,0.0833,991.3934,0.096,991.3934,0.1888
991.5586,0.0815,991.5586,0.0932,991.5586,0.18
991.7238,0.0851,991.7238,0.0828,991.7238,0.1906
991.8889,0.0817,991.8889,0.084,991.8889,0.1809
992.0541,0.0789,992.0541,0.092,992.0541,0.1745
992.2192,0.0707,992.2192,0.096,992.2192,0.1888
992.3843,0.0889,992.3843,0.087,992.3843,0.1824
992.5494,0.082,992.5494,0.0925,992.5494,0.1941
992.7145,0.0855,992.7145,0.0868,992.7145,0.1864
992.8796,0.0893,992.8796,0.0886,992.8796,0.1832
993.0446,0.087,993.0446,0.0983,993.0446,0.1803
993.2096,0.0817,993.2096,0.0998,993.2096,0.1757
993.3746,0.0873,993.3746,0.0844,993.3746,0.1866
993.5396,0.0867,993.5396,0.0884,993.5396,0.1763
993.7046,0.0845,993.7046,0.0953,993.7046,0.1882
993.8695,0.0725,993.8695,0.0981,993.8695,0.1941
994.0345,0.0731,994.0345,0.094,994.0345,0.1769
994.1994,0.0855,994.1994,0.0883,994.1994,0.1741
994.3643,0.084,994.3643,0.092,994.3643,0.1829
994.5292,0.0843,994.5292,0.099,994.5292,0.1792
994.694,0.0935,994.694,0.091,994.694,0.1815
994.8589,0.0781,994.8589,0.09,994.8589,0.1901
995.0237,0.0848,995.0237,0.0865,995.0237,0.1799
995.1885,0.0845,995.1885,0.0892,995.1885,0.1796
995.3533,0.0835,995.3533,0.0904,995.3533,0.1761
995.518,0.0804,995.518,0.0928,995.518,0.1785
995.6828,0.0868,995.6828,0.084,995.6828,0.1774
995.8475,0.0907,995.8475,0.0977,995.8475,0.1823
996.0122,0.0786,996.0122,0.0927,996.0122,0.1764
996.1769,0.0769,996.1769,0.0938,996.1769,0.1851
996.3416,0.0819,996.3416,0.0937,996.3416,0.18
996.5062,0.08,996.5062,0.0976,996.5062,0.1716
996.6709,0.0814,996.6709,0.0888,996.6709,0.1817
996.8355,0.0824,996.8355,0.0983,996.8355,0.1786
997.0001,0.0811,997.0001,0.1019,997.0001,0.1871
997.1646,0.0793,997.1646,0.1019,997.1646,0.182
997.3292,0.0831,997.3292,0.0951,997.3292,0.1741
997.4938,0.0804,997.4938,0.0946,997.4938,0.1814
997.6583,0.0816,997.6583,0.0939,997.6583,0.1843
997.8228,0.095,997.8228,0.0912,997.8228,0.1766
997.9873,0.0797,997.9873,0.1047,997.9873,0.1748
998.1517,0.0834,998.1517,0.0871,998.1517,0.1761
998.3162,0.0783,998.3162,0.0922,998.3162,0.1822
998.4806,0.0916,998.4806,0.1008,998.4806,0.174
998.645,0.0931,998.645,0.0956,998.645,0.1841
998.8094,0.0836,998.8094,0.0977,998.8094,0.1712
998.9738,0.0814,998.9738,0.0819,998.9738,0.1825
999.1382,0.085,999.1382,0.0985,999.1382,0.1817
999.3025,0.0907,999.3025,0.0865,999.3025,0.1901
999.4668,0.0944,999.4668,0.1002,999.4668,0.165
999.6311,0.1006,999.6311,0.1001,999.6311,0.1873
999.7954,0.0827,999.7954,0.0951,999.7954,0.1829
999.9597,0.0724,999.9597,0.0959,999.9597,0.1735
1000.1239,0.0883,1000.1239,0.0952,1000.1239,0.1771
1000.2882,0.0959,1000.2882,0.0918,1000.2882,0.1778
1000.4524,0.0887,1000.4524,0.089,1000.4524,0.177
1000.6166,0.0818,1000.6166,0.0983,1000.6166,0.1854
1000.7807,0.0828,1000.7807,0.102,1000.7807,0.1853
1000.9449,0.0839,1000.9449,0.0985,1000.9449,0.1785
1001.109,0.0965,1001.109,0.1011,1001.109,0.1854
1001.2731,0.0862,1001.2731,0.0913,1001.2731,0.1884
1001.4372,0.0876,1001.4372,0.0857,1001.4372,0.1811
1001.6013,0.0856,1001.6013,0.1034,1001.6013,0.1856
1001.7654,0.0763,1001.7654,0.0916,1001.7654,0.1845
1001.9294,0.0886,1001.9294,0.0867,1001.9294,0.1846
1002.0934,0.0939,1002.0934,0.1003,1002.0934,0.1838
1002.2574,0.094,1002.2574,0.0983,1002.2574,0.1641
1002.4214,0.087,1002.4214,0.0874,1002.4214,0.1757
1002.5854,0.0997,1002.5854,0.0918,1002.5854,0.1789
1002.7494,0.0814,1002.7494,0.1068,1002.7494,0.1747
1002.9133,0.0855,1002.9133,0.1047,1002.9133,0.1739
1003.0772,0.0798,1003.0772,0.0974,1003.0772,0.1811
1003.2411,0.0911,1003.2411,0.1014,1003.2411,0.18
1003.405,0.0849,1003.405,0.0976,1003.405,0.1787
1003.5688,0.0847,1003.5688,0.0994,1003.5688,0.18
1003.7327,0.0841,1003.7327,0.0849,1003.7327,0.1796
1003.8965,0.0882,1003.8965,0.1028,1003.8965,0.1833
1004.0603,0.0848,1004.0603,0.1004,1004.0603,0.1694
1004.2241,0.0832,1004.2241,0.0892,1004.2241,0.174
1004.3878,0.0868,1004.3878,0.0911,1004.3878,0.1859
1004.5516,0.0913,1004.5516,0.0883,1004.5516,0.1768
1004.7153,0.0822,1004.7153,0.1011,1004.7153,0.1832
1004.879,0.0863,1004.879,0.1001,1004.879,0.1752
1005.0427,0.1014,1005.0427,0.1028,1005.0427,0.1806
1005.2064,0.0895,1005.2064,0.0877,1005.2064,0.1836
1005.37,0.097,1005.37,0.0927,1005.37,0.1807
1005.5337,0.0837,1005.5337,0.0863,1005.5337,0.1844
1005.6973,0.1008,1005.6973,0.1086,1005.6973,0.1728
1005.8609,0.1016,1005.8609,0.1066,1005.8609,0.1771
1006.0245,0.0846,1006.0245,0.1065,1006.0245,0.1812
1006.188,0.0842,1006.188,0.1053,1006.188,0.1776
1006.3516,0.0827,1006.3516,0.0948,1006.3516,0.1862
1006.5151,0.0921,1006.5151,0.1083,1006.5151,0.1816
1006.6786,0.0895,1006.6786,0.0929,1006.6786,0.1802
1006.8421,0.0871,1006.8421,0.1071,1006.8421,0.1899
1007.0055,0.0915,1007.0055,0.1058,1007.0055,0.1853
1007.169,0.0977,1007.169,0.0996,1007.169,0.1797
1007.3324,0.0805,1007.3324,0.0979,1007.3324,0.1912
1007.4958,0.0846,1007.4958,0.0912,1007.4958,0.1962
1007.6592,0.1,1007.6592,0.0982,1007.6592,0.1856
1007.8226,0.0997,1007.8226,0.1131,1007.8226,0.1955
1007.9859,0.104,1007.9859,0.1092,1007.9859,0.1888
1008.1493,0.0828,1008.1493,0.1011,1008.1493,0.1794
1008.3126,0.098,1008.3126,0.0913,1008.3126,0.1854
1008.4759,0.0765,1008.4759,0.1038,1008.4759,0.1913
1008.6392,0.0844,1008.6392,0.1075,1008.6392,0.1684
1008.8024,0.1066,1008.8024,0.1098,1008.8024,0.1894
1008.9657,0.1002,1008.9657,0.1038,1008.9657,0.1866
1009.1289,0.0908,1009.1289,0.0931,1009.1289,0.1827
1009.2921,0.1089,1009.2921,0.1099,1009.2921,0.1836
1009.4553,0.0973,1009.4553,0.0986,1009.4553,0.1836
1009.6185,0.0951,1009.6185,0.1057,1009.6185,0.1821
1009.7816,0.1106,1009.7816,0.0913,1009.7816,0.1834
1009.9447,0.1024,1009.9447,0.1115,1009.9447,0.188
1010.1079,0.1006,1010.1079,0.0934,1010.1079,0.1716
1010.271,0.1094,1010.271,0.0987,1010.271,0.1926
1010.434,0.0989,1010.434,0.0994,1010.434,0.1921
1010.5971,0.0809,1010.5971,0.1013,1010.5971,0.1842
1010.7601,0.1002,1010.7601,0.1185,1010.7601,0.1854
1010.9231,0.0984,1010.9231,0.1092,1010.9231,0.1836
1011.0861,0.097,1011.0861,0.1036,1011.0861,0.1871
1011.2491,0.0864,1011.2491,0.122,1011.2491,0.1765
1011.4121,0.1027,1011.4121,0.1252,1011.4121,0.1901
1011.575,0.0969,1011.575,0.0981,1011.575,0.1841
1011.738,0.094,1011.738,0.1069,1011.738,0.1803
1011.9009,0.099,1011.9009,0.0946,1011.9009,0.1939
1012.0637,0.0884,1012.0637,0.0979,1012.0637,0.1895
1012.2266,0.1068,1012.2266,0.1057,1012.2266,0.1765
1012.3895,0.1197,1012.3895,0.0943,1012.3895,0.184
1012.5523,0.095,1012.5523,0.1097,1012.5523,0.1902
1012.7151,0.1044,1012.7151,0.0998,1012.7151,0.177
1012.8779,0.0957,1012.8779,0.1008,1012.8779,0.1902
1013.0407,0.1135,1013.0407,0.1,1013.0407,0.1878
1013.2034,0.104,1013.2034,0.1141,1013.2034,0.2052
1013.3662,0.1041,1013.3662,0.1145,1013.3662,0.1902
1013.5289,0.1103,1013.5289,0.1168,1013.5289,0.1936
1013.6916,0.0955,1013.6916,0.1145,1013.6916,0.1769
1013.8543,0.103,1013.8543,0.1224,1013.8543,0.2046
1014.0169,0.0931,1014.0169,0.1131,1014.0169,0.199
1014.1796,0.1093,1014.1796,0.1303,1014.1796,0.2048
1014.3422,0.1,1014.3422,0.1036,1014.3422,0.1818
1014.5048,0.101,1014.5048,0.117,1014.5048,0.1815
1014.6674,0.0966,1014.6674,0.1227,1014.6674,0.1931
1014.83,0.1,1014.83,0.1178,1014.83,0.2105
1014.9925,0.1206,1014.9925,0.1078,1014.9925,0.1946
1015.1551,0.1078,1015.1551,0.114,1015.1551,0.1988
1015.3176,0.1018,1015.3176,0.1111,1015.3176,0.2035
1015.4801,0.1057,1015.4801,0.132,1015.4801,0.1937
1015.6425,0.1009,1015.6425,0.1037,1015.6425,0.2055
1015.805,0.104,1015.805,0.1176,1015.805,0.2054
1015.9674,0.1156,1015.9674,0.1043,1015.9674,0.1973
1016.1299,0.1023,1016.1299,0.1329,1016.1299,0.2014
1016.2923,0.0957,1016.2923,0.1253,1016.2923,0.2018
1016.4546,0.1211,1016.4546,0.1086,1016.4546,0.2011
1016.617,0.1191,1016.617,0.1302,1016.617,0.1911
1016.7794,0.1101,1016.7794,0.1267,1016.7794,0.2148
1016.9417,0.1138,1016.9417,0.1183,1016.9417,0.2194
1017.104,0.1095,1017.104,0.1128,1017.104,0.1997
1017.2663,0.1202,1017.2663,0.125,1017.2663,0.2116
1017.4285,0.1175,1017.4285,0.1374,1017.4285,0.2107
1017.5908,0.1113,1017.5908,0.1142,1017.5908,0.2077
1017.753,0.1251,1017.753,0.1251,1017.753,0.2199
1017.9152,0.1141,1017.9152,0.1182,1017.9152,0.1913
1018.0774,0.1162,1018.0774,0.1263,1018.0774,0.2083
1018.2396,0.104,1018.2396,0.1301,1018.2396,0.2202
1018.4018,0.1151,1018.4018,0.1158,1018.4018,0.2061
1018.5639,0.1112,1018.5639,0.1174,1018.5639,0.2104
1018.726,0.1074,1018.726,0.1302,1018.726,0.2105
1018.8881,0.1188,1018.8881,0.1334,1018.8881,0.2046
1019.0502,0.1105,1019.0502,0.1246,1019.0502,0.1969
1019.2123,0.1036,1019.2123,0.1295,1019.2123,0.2134
1019.3743,0.1307,1019.3743,0.1238,1019.3743,0.2171
1019.5363,0.1131,1019.5363,0.1332,1019.5363,0.2122
1019.6983,0.119,1019.6983,0.133,1019.6983,0.2249
1019.8603,0.1173,1019.8603,0.1497,1019.8603,0.2118
1020.0223,0.1203,1020.0223,0.1251,1020.0223,0.2185
1020.1842,0.117,1020.1842,0.1208,1020.1842,0.218
1020.3462,0.1134,1020.3462,0.1226,1020.3462,0.2118
1020.5081,0.1225,1020.5081,0.123,1020.5081,0.2091
1020.67,0.1173,1020.67,0.1325,1020.67,0.2268
1020.8319,0.1132,1020.8319,0.1114,1020.8319,0.2139
1020.9937,0.1306,1020.9937,0.1332,1020.9937,0.2164
1021.1555,0.1173,1021.1555,0.1532,1021.1555,0.2184
1021.3174,0.1119,1021.3174,0.1148,1021.3174,0.2199
1021.4792,0.1211,1021.4792,0.1344,1021.4792,0.223
1021.6409,0.1122,1021.6409,0.1352,1021.6409,0.2179
1021.8027,0.1265,1021.8027,0.1376,1021.8027,0.2151
1021.9644,0.1127,1021.9644,0.1489,1021.9644,0.2312
1022.1262,0.1096,1022.1262,0.1435,1022.1262,0.2206
1022.2879,0.1005,1022.2879,0.1336,1022.2879,0.2485
1022.4496,0.1198,1022.4496,0.1271,1022.4496,0.2394
1022.6112,0.1098,1022.6112,0.1437,1022.6112,0.2272
1022.7729,0.121,1022.7729,0.1318,1022.7729,0.2213
1022.9345,0.11,1022.9345,0.1346,1022.9345,0.2341
1023.0961,0.1152,1023.0961,0.1431,1023.0961,0.2068
1023.2577,0.1306,1023.2577,0.1482,1023.2577,0.2139
1023.4193,0.1194,1023.4193,0.1271,1023.4193,0.2201
1023.5808,0.1202,1023.5808,0.128,1023.5808,0.2202
1023.7424,0.1192,1023.7424,0.1382,1023.7424,0.2226
1023.9039,0.1262,1023.9039,0.1314,1023.9039,0.2392
1024.0654,0.1238,1024.0654,0.1288,1024.0654,0.2193
1024.2269,0.1147,1024.2269,0.1453,1024.2269,0.2346
1024.3883,0.1299,1024.3883,0.1257,1024.3883,0.2214
1024.5498,0.1242,1024.5498,0.135,1024.5498,0.2323
1024.7112,0.1151,1024.7112,0.1451,1024.7112,0.2325
1024.8726,0.1187,1024.8726,0.1434,1024.8726,0.2374
1025.034,0.1152,1025.034,0.1386,1025.034,0.2413
1025.1953,0.1322,1025.1953,0.1393,1025.1953,0.2348
1025.3567,0.1173,1025.3567,0.1498,1025.3567,0.2269
1025.518,0.1282,1025.518,0.1495,1025.518,0.2196
1025.6793,0.1219,1025.6793,0.1244,1025.6793,0.2222
1025.8406,0.1356,1025.8406,0.1468,1025.8406,0.2316
1026.0019,0.1169,1026.0019,0.1482,1026.0019,0.2292
1026.1631,0.1181,1026.1631,0.15,1026.1631,0.2405
1026.3243,0.1301,1026.3243,0.146,1026.3243,0.2353
1026.4856,0.133,1026.4856,0.1374,1026.4856,0.2491
1026.6468,0.1402,1026.6468,0.1329,1026.6468,0.2391
1026.8079,0.1137,1026.8079,0.1537,1026.8079,0.2237
1026.9691,0.1205,1026.9691,0.1494,1026.9691,0.2396
1027.1302,0.1165,1027.1302,0.147,1027.1302,0.2345
1027.2913,0.131,1027.2913,0.1388,1027.2913,0.2263
1027.4524,0.1223,1027.4524,0.1527,1027.4524,0.2504
1027.6135,0.1312,1027.6135,0.1348,1027.6135,0.2388
1027.7746,0.1346,1027.7746,0.1441,1027.7746,0.2401
1027.9356,0.1124,1027.9356,0.1325,1027.9356,0.2461
1028.0967,0.1403,1028.0967,0.1231,1028.0967,0.2408
1028.2577,0.1211,1028.2577,0.1397,1028.2577,0.2491
1028.4186,0.1365,1028.4186,0.144,1028.4186,0.242
1028.5796,0.1313,1028.5796,0.1473,1028.5796,0.2324
1028.7406,0.13,1028.7406,0.1442,1028.7406,0.2547
1028.9015,0.13,1028.9015,0.1502,1028.9015,0.249
1029.0624,0.1254,1029.0624,0.1369,1029.0624,0.258
1029.2233,0.1232,1029.2233,0.1626,1029.2233,0.2502
1029.3842,0.1295,1029.3842,0.1582,1029.3842,0.2618
1029.545,0.1369,1029.545,0.1554,1029.545,0.2575
1029.7058,0.1116,1029.7058,0.141,1029.7058,0.2259
1029.8667,0.1281,1029.8667,0.143,1029.8667,0.2437
1030.0275,0.1243,1030.0275,0.1445,1030.0275,0.25
1030.1882,0.1403,1030.1882,0.1434,1030.1882,0.2597
1030.349,0.132,1030.349,0.1499,1030.349,0.2568
1030.5097,0.158,1030.5097,0.137,1030.5097,0.2514
1030.6705,0.1298,1030.6705,0.1453,1030.6705,0.2392
1030.8312,0.1318,1030.8312,0.165,1030.8312,0.2521
1030.9918,0.1228,1030.9918,0.1431,1030.9918,0.2483
1031.1525,0.1405,1031.1525,0.1552,1031.1525,0.2484
1031.3131,0.1406,1031.3131,0.1512,1031.3131,0.2585
1031.4738,0.1337,1031.4738,0.1515,1031.4738,0.2368
1031.6344,0.1344,1031.6344,0.1511,1031.6344,0.2533
1031.795,0.1498,1031.795,0.1568,1031.795,0.2506
1031.9555,0.1148,1031.9555,0.1439,1031.9555,0.2372
1032.1161,0.1323,1032.1161,0.1345,1032.1161,0.2625
1032.2766,0.1185,1032.2766,0.148,1032.2766,0.2381
1032.4371,0.1291,1032.4371,0.1425,1032.4371,0.2581
1032.5976,0.1246,1032.5976,0.1486,1032.5976,0.2774
1032.7581,0.1221,1032.7581,0.1522,1032.7581,0.2585
1032.9185,0.1259,1032.9185,0.1478,1032.9185,0.2527
1033.079,0.1369,1033.079,0.1493,1033.079,0.2639
1033.2394,0.1314,1033.2394,0.145,1033.2394,0.2665
1033.3998,0.1347,1033.3998,0.1427,1033.3998,0.2571
1033.5602,0.1266,1033.5602,0.1505,1033.5602,0.2473
1033.7205,0.1422,1033.7205,0.1501,1033.7205,0.25
1033.8809,0.1352,1033.8809,0.1506,1033.8809,0.2672
1034.0412,0.1218,1034.0412,0.1572,1034.0412,0.2565
1034.2015,0.144,1034.2015,0.1452,1034.2015,0.2689
1034.3618,0.1186,1034.3618,0.1568,1034.3618,0.2625
1034.522,0.119,1034.522,0.1429,1034.522,0.2568
1034.6823,0.1357,1034.6823,0.1532,1034.6823,0.2573
1034.8425,0.1396,1034.8425,0.1446,1034.8425,0.2638
1035.0027,0.1277,1035.0027,0.1532,1035.0027,0.2618
1035.1629,0.1385,1035.1629,0.1696,1035.1629,0.2631
1035.3231,0.1433,1035.3231,0.153,1035.3231,0.2787
1035.4832,0.1392,1035.4832,0.1477,1035.4832,0.2539
1035.6433,0.1485,1035.6433,0.1683,1035.6433,0.2699
1035.8035,0.1279,1035.8035,0.1576,1035.8035,0.2572
1035.9635,0.1278,1035.9635,0.1639,1035.9635,0.2607
1036.1236,0.1473,1036.1236,0.1535,1036.1236,0.2603
1036.2837,0.1333,1036.2837,0.1596,1036.2837,0.2709
